channel,snr_db,mode,psnr_mean,psnr_std,psnr_p10,psnr_p05,ssim_mean,ssim_std,ssim_p10,ssim_p05,latent_cosine_mean,latent_cosine_std,latent_cosine_p10,latent_cosine_p05,latent_cka_mean,latent_cka_std,latent_cka_p10,latent_cka_p05
rician,15,tokenizer_cond,17.35577392578125,0.5998157858848572,16.67860221862793,16.502408981323242,0.2509204149246216,0.042345717549324036,0.20116554200649261,0.187616765499115,0.9996887445449829,2.018923441937659e-05,0.999663233757019,0.9996525049209595,0.9028286337852478,0.04807973653078079,0.8363235592842102,0.8236883878707886
rician,15,diffusion_no_token,17.362878799438477,0.5968162417411804,16.690196990966797,16.53004264831543,0.25121042132377625,0.04245523363351822,0.201493039727211,0.1874188631772995,0.9996886253356934,2.036515979852993e-05,0.9996647238731384,0.9996521472930908,0.9035935401916504,0.046297136694192886,0.8388802409172058,0.8164309859275818
rician,15,diffusion_token,25.09903335571289,1.5809378623962402,23.02450180053711,22.421489715576172,0.6893606781959534,0.06047447770833969,0.6083561778068542,0.5823878049850464,0.9999290108680725,2.210033926530741e-05,0.9999011754989624,0.9998885989189148,0.6755859851837158,0.11898471415042877,0.5118449926376343,0.4801488220691681
rician,18,baseline,18.49365234375,0.6802285313606262,17.700912475585938,17.49628257751465,0.29674428701400757,0.04509929567575455,0.24372579157352448,0.22799216210842133,0.9997560977935791,1.9213355699321255e-05,0.9997321963310242,0.9997206926345825,0.9228795766830444,0.039282143115997314,0.8660236597061157,0.842416524887085
rician,18,tokenizer_cond,17.381664276123047,0.5951620936393738,16.712112426757812,16.53089141845703,0.25338152050971985,0.04323697090148926,0.2039579153060913,0.18773330748081207,0.999688446521759,2.0119099644944072e-05,0.999663770198822,0.9996529817581177,0.9045427441596985,0.04595785588026047,0.8463944792747498,0.8077888488769531
rician,18,diffusion_no_token,17.382427215576172,0.604753315448761,16.68922996520996,16.502302169799805,0.2533750534057617,0.04329650104045868,0.20191089808940887,0.18866194784641266,0.9996882677078247,2.0730312826344743e-05,0.9996628761291504,0.9996517896652222,0.9019866585731506,0.046272799372673035,0.8410502672195435,0.8231316208839417
rician,18,diffusion_token,25.265560150146484,1.6278021335601807,23.17072105407715,22.51310157775879,0.6976163387298584,0.06076091527938843,0.6181963086128235,0.5918034911155701,0.9999294877052307,2.1826635929755867e-05,0.9999029636383057,0.9998903870582581,0.659004807472229,0.11826948076486588,0.5103238821029663,0.47861847281455994
rician,20,baseline,18.476301193237305,0.6649654507637024,17.720781326293945,17.522371292114258,0.2960645258426666,0.0446988008916378,0.243909552693367,0.22785843908786774,0.9997556805610657,1.9299995983601548e-05,0.9997315406799316,0.9997199773788452,0.9260371923446655,0.038300130516290665,0.8717179298400879,0.8531320095062256
rician,20,tokenizer_cond,17.388141632080078,0.6062871217727661,16.69368553161621,16.52664566040039,0.25425195693969727,0.043838828802108765,0.20276287198066711,0.19008059799671173,0.9996880292892456,2.006638351303991e-05,0.9996631145477295,0.999651312828064,0.9025458097457886,0.049177125096321106,0.8368422389030457,0.8097329139709473
rician,20,diffusion_no_token,17.397871017456055,0.6065208911895752,16.713041305541992,16.534957885742188,0.25443607568740845,0.04364173859357834,0.20376120507717133,0.18897539377212524,0.9996887445449829,2.0366866010590456e-05,0.9996644258499146,0.9996522665023804,0.9027619957923889,0.04787956923246384,0.8375018239021301,0.8193625211715698
rician,20,diffusion_token,25.297130584716797,1.6239938735961914,23.122915267944336,22.53867530822754,0.6975274085998535,0.06129930913448334,0.6175844669342041,0.5916329026222229,0.9999295473098755,2.169060280721169e-05,0.9999020099639893,0.9998897910118103,0.6699132323265076,0.11782717704772949,0.5155535340309143,0.4883565306663513
tdl,0,baseline,16.841777801513672,1.2277857065200806,15.362496376037598,14.662373542785645,0.24998652935028076,0.03699849918484688,0.204827681183815,0.19064798951148987,0.9997442960739136,2.4379816750297323e-05,0.9997130632400513,0.9996985197067261,0.9196507334709167,0.0416826568543911,0.8660522699356079,0.8507567644119263
tdl,0,tokenizer_cond,16.396366119384766,0.8238634467124939,15.427669525146484,15.016448020935059,0.2101397067308426,0.03597768768668175,0.16657046973705292,0.15653812885284424,0.9996826648712158,2.4341088646906428e-05,0.9996522665023804,0.9996368885040283,0.8972999453544617,0.05404410511255264,0.8363725543022156,0.8062856197357178
tdl,0,diffusion_no_token,16.372655868530273,0.8566948175430298,15.425945281982422,14.951661109924316,0.20990513265132904,0.03707801178097725,0.1664445549249649,0.1553337126970291,0.9996832609176636,2.417126961518079e-05,0.9996534585952759,0.9996387362480164,0.894371509552002,0.04996391013264656,0.8265612125396729,0.7999972105026245
tdl,0,diffusion_token,21.027936935424805,1.8985419273376465,18.652935028076172,17.412878036499023,0.5803617238998413,0.0668434351682663,0.49400264024734497,0.4699018597602844,0.9999174475669861,2.5256262233597226e-05,0.9998842477798462,0.9998683929443359,0.61509770154953,0.1141560971736908,0.4751068949699402,0.43452492356300354
tdl,3,baseline,17.4600887298584,1.0356802940368652,16.285154342651367,15.623396873474121,0.26624396443367004,0.03954856097698212,0.2172652781009674,0.2058035135269165,0.9997481107711792,2.329049129912164e-05,0.9997193813323975,0.9997053146362305,0.9247377514839172,0.037978701293468475,0.8780781030654907,0.8554530739784241
tdl,3,tokenizer_cond,16.67801284790039,0.8386704921722412,15.76513385772705,15.299097061157227,0.22119824588298798,0.03871259093284607,0.1752362698316574,0.16346020996570587,0.9996863007545471,2.320606290595606e-05,0.9996562600135803,0.9996445178985596,0.8953020572662354,0.054686833173036575,0.8206142783164978,0.7793046236038208
tdl,3,diffusion_no_token,16.66913414001465,0.806811511516571,15.739484786987305,15.266051292419434,0.22084373235702515,0.038095396012067795,0.17511743307113647,0.16400982439517975,0.9996858239173889,2.3216029148898087e-05,0.9996567964553833,0.9996441006660461,0.8972865343093872,0.052605342119932175,0.8237667083740234,0.7993013262748718
tdl,3,diffusion_token,22.073165893554688,1.8559931516647339,19.774648666381836,18.769302368164062,0.6064107418060303,0.06645303219556808,0.5198384523391724,0.4939068853855133,0.9999208450317383,2.4603534257039428e-05,0.9998885989189148,0.9998741149902344,0.6390975713729858,0.11433014273643494,0.5056418180465698,0.4778640866279602
tdl,6,baseline,17.889551162719727,0.9170563817024231,16.842805862426758,16.427974700927734,0.27861377596855164,0.04193725064396858,0.2278974950313568,0.21381303668022156,0.9997513294219971,2.2184898625710048e-05,0.9997236132621765,0.9997105002403259,0.9261049032211304,0.036584336310625076,0.8748019933700562,0.8588039875030518
tdl,6,tokenizer_cond,16.87242889404297,0.7677413821220398,16.060699462890625,15.719675064086914,0.22881293296813965,0.03884854540228844,0.18305005133152008,0.17085334658622742,0.999687910079956,2.1932948584435508e-05,0.9996616244316101,0.9996485710144043,0.894751787185669,0.054520152509212494,0.825170636177063,0.7926570177078247
tdl,6,diffusion_no_token,16.86972427368164,0.7491284608840942,16.022296905517578,15.63453483581543,0.2285948544740677,0.038885731250047684,0.18190866708755493,0.1710195094347,0.9996880292892456,2.1749623556388542e-05,0.9996607303619385,0.9996485710144043,0.8970885276794434,0.0476873517036438,0.8342801928520203,0.8122241497039795
tdl,6,diffusion_token,22.853313446044922,1.8161600828170776,20.659799575805664,19.814422607421875,0.6279542446136475,0.06436995416879654,0.54557204246521,0.5122829079627991,0.999923586845398,2.3219972717924975e-05,0.999893844127655,0.999881386756897,0.6490908265113831,0.11975176632404327,0.4947640299797058,0.47266361117362976
tdl,9,baseline,18.165138244628906,0.8777064085006714,17.22349739074707,16.835512161254883,0.2870663106441498,0.04423922672867775,0.2340269535779953,0.22093747556209564,0.9997538328170776,2.142951234418433e-05,0.9997273683547974,0.9997133016586304,0.9268779158592224,0.03581033647060394,0.88192218542099,0.860730767250061
tdl,9,tokenizer_cond,17.037322998046875,0.6855904459953308,16.337631225585938,16.01801109313965,0.2352093756198883,0.03877146169543266,0.18934541940689087,0.17794257402420044,0.9996881484985352,2.1375974029069766e-05,0.9996615052223206,0.999650239944458,0.8999917507171631,0.04717545583844185,0.8341628909111023,0.8103570342063904
tdl,9,diffusion_no_token,17.02923583984375,0.713219165802002,16.278427124023438,15.955351829528809,0.23545722663402557,0.03955620154738426,0.1894548088312149,0.17542943358421326,0.9996883869171143,2.120621684298385e-05,0.9996630549430847,0.9996496438980103,0.8934734463691711,0.05323532223701477,0.8242343068122864,0.7947797775268555
tdl,9,diffusion_token,23.576988220214844,1.8540277481079102,21.321819305419922,20.565784454345703,0.6476001143455505,0.06459230929613113,0.567937970161438,0.5345829725265503,0.9999253749847412,2.3048347429721616e-05,0.9998968839645386,0.9998815655708313,0.6464312672615051,0.11423596739768982,0.5148828029632568,0.47722169756889343
tdl,12,baseline,18.330249786376953,0.8051096796989441,17.41885757446289,17.126018524169922,0.2915576100349426,0.04450118914246559,0.2385319322347641,0.22650428116321564,0.9997554421424866,2.0518185920082033e-05,0.9997299909591675,0.9997172355651855,0.9289122223854065,0.03757008537650108,0.8776192665100098,0.8624784350395203
tdl,12,tokenizer_cond,17.139253616333008,0.6761032342910767,16.406272888183594,16.136131286621094,0.24118487536907196,0.039852384477853775,0.1943870335817337,0.18153682351112366,0.9996883869171143,2.079488695017062e-05,0.9996629953384399,0.9996519088745117,0.9023041129112244,0.04802264645695686,0.833983302116394,0.8099279403686523
tdl,12,diffusion_no_token,17.16323471069336,0.6396744847297668,16.402830123901367,16.182218551635742,0.24146509170532227,0.04015960544347763,0.19376131892204285,0.18183209002017975,0.9996883869171143,2.091043279506266e-05,0.9996626377105713,0.9996517300605774,0.89655601978302,0.051916781812906265,0.8258999586105347,0.7966182827949524
tdl,12,diffusion_token,24.16038703918457,1.8318415880203247,21.939477920532227,21.14238739013672,0.666628360748291,0.06271816045045853,0.5877938866615295,0.5545908212661743,0.9999272227287292,2.2322055883705616e-05,0.9998995661735535,0.999884843826294,0.6571892499923706,0.12035094946622849,0.4993021488189697,0.47747012972831726
tdl,15,baseline,18.405534744262695,0.7477395534515381,17.566930770874023,17.282480239868164,0.29389116168022156,0.04489606246352196,0.24103713035583496,0.225284144282341,0.9997557997703552,1.986426650546491e-05,0.999732494354248,0.9997196793556213,0.9266601204872131,0.03661871701478958,0.8807830214500427,0.8532618880271912
tdl,15,tokenizer_cond,17.25063133239746,0.6279463768005371,16.569000244140625,16.32389259338379,0.24648569524288177,0.041343946009874344,0.19757017493247986,0.18363650143146515,0.9996883869171143,2.02759856620105e-05,0.9996629357337952,0.9996517300605774,0.9024865627288818,0.04902414232492447,0.8350915908813477,0.8003767132759094
tdl,15,diffusion_no_token,17.250593185424805,0.628393828868866,16.54865074157715,16.31024932861328,0.24652573466300964,0.04129703342914581,0.19831021130084991,0.18261201679706573,0.9996880292892456,2.0630361177609302e-05,0.9996628761291504,0.9996497631072998,0.8928331732749939,0.05422698333859444,0.8165498971939087,0.7884068489074707
tdl,15,diffusion_token,24.609426498413086,1.7659170627593994,22.387928009033203,21.574556350708008,0.6794105768203735,0.06146835908293724,0.5975975394248962,0.5703082084655762,0.9999282956123352,2.201157622039318e-05,0.9999013543128967,0.9998877644538879,0.6525430679321289,0.11455623060464859,0.5103462338447571,0.47883233428001404
tdl,18,baseline,18.444599151611328,0.7253811359405518,17.635786056518555,17.337305068969727,0.2956424653530121,0.045057572424411774,0.24276097118854523,0.22748181223869324,0.9997559785842896,1.9749728380702436e-05,0.9997316002845764,0.9997197389602661,0.9198058247566223,0.03762313351035118,0.8684614300727844,0.8505775332450867
tdl,18,tokenizer_cond,17.3168888092041,0.6175359487533569,16.633344650268555,16.44568634033203,0.2503913342952728,0.042875707149505615,0.20014727115631104,0.18856091797351837,0.9996880888938904,2.012593176914379e-05,0.9996625185012817,0.9996526837348938,0.8990625143051147,0.05168867111206055,0.8205581307411194,0.8074375987052917
tdl,18,diffusion_no_token,17.316251754760742,0.6247665882110596,16.645837783813477,16.423696517944336,0.25004416704177856,0.04245013743638992,0.1998130977153778,0.18735744059085846,0.9996881484985352,2.0219216821715236e-05,0.9996625781059265,0.9996519684791565,0.9052704572677612,0.0463569201529026,0.8401662111282349,0.8169787526130676
tdl,18,diffusion_token,24.91522216796875,1.709911823272705,22.80099868774414,22.06474494934082,0.6879439949989319,0.06098314747214317,0.6096712946891785,0.5788806676864624,0.9999290108680725,2.1781088435091078e-05,0.9999011158943176,0.9998878836631775,0.6634758710861206,0.11680406332015991,0.5177516937255859,0.5014721751213074
tdl,20,baseline,18.46004867553711,0.7045400142669678,17.68039321899414,17.401498794555664,0.29600322246551514,0.04468390345573425,0.24218754470348358,0.22884158790111542,0.9997561573982239,1.9499133486533538e-05,0.9997324347496033,0.9997204542160034,0.9246912002563477,0.034850288182497025,0.884710431098938,0.8682245016098022
tdl,20,tokenizer_cond,17.352617263793945,0.6133067607879639,16.671323776245117,16.48638343811035,0.25226330757141113,0.04312700778245926,0.201594278216362,0.18691028654575348,0.9996885657310486,2.0030061932629906e-05,0.999662458896637,0.999652624130249,0.8989042043685913,0.04927237331867218,0.8304063677787781,0.8022236227989197
tdl,20,diffusion_no_token,17.33872413635254,0.6397314667701721,16.64815902709961,16.425291061401367,0.2519276440143585,0.04352125525474548,0.20061376690864563,0.18732678890228271,0.9996881484985352,2.0327790480223484e-05,0.9996622204780579,0.9996521472930908,0.9066097736358643,0.04613257199525833,0.8441925644874573,0.8182793855667114
tdl,20,diffusion_token,25.061220169067383,1.6598693132400513,22.895212173461914,22.21255874633789,0.6916666030883789,0.06247168779373169,0.6127868294715881,0.5838540196418762,0.9999290704727173,2.2092550352681428e-05,0.999901294708252,0.9998872876167297,0.6662031412124634,0.11477228254079819,0.5264012217521667,0.48583120107650757
cdl,0,baseline,17.301485061645508,0.9476818442344666,16.15389633178711,15.737525939941406,0.26039594411849976,0.03753931075334549,0.2117500752210617,0.20057769119739532,0.9997462630271912,2.3636688638362102e-05,0.9997162222862244,0.9997026920318604,0.9215156435966492,0.04056854546070099,0.869145929813385,0.8435873985290527
cdl,0,tokenizer_cond,16.785297393798828,0.673491358757019,16.046831130981445,15.75190258026123,0.2196078598499298,0.037921469658613205,0.17405885457992554,0.1621609628200531,0.9996855854988098,2.347089503018651e-05,0.9996553659439087,0.9996434450149536,0.9001761674880981,0.04724343121051788,0.8371702432632446,0.81056147813797
cdl,0,diffusion_no_token,16.798538208007812,0.6434772610664368,16.06426239013672,15.753193855285645,0.21972592175006866,0.03796391934156418,0.1741466075181961,0.16418366134166718,0.9996855854988098,2.3769138351781294e-05,0.99965500831604,0.9996423721313477,0.8948883414268494,0.052928376942873,0.8218198418617249,0.7852328419685364
cdl,0,diffusion_token,22.12363624572754,1.4672517776489258,20.312902450561523,19.737783432006836,0.5981578826904297,0.06366860866546631,0.5153852701187134,0.4896434545516968,0.9999203085899353,2.383366518188268e-05,0.999891459941864,0.999875545501709,0.6396499276161194,0.11393812298774719,0.49932849407196045,0.48132362961769104
cdl,3,baseline,17.89089012145996,0.8279896974563599,16.89996910095215,16.52813148498535,0.2772548496723175,0.04174184054136276,0.22554928064346313,0.21433408558368683,0.999750554561615,2.2594993424718268e-05,0.9997217655181885,0.9997088313102722,0.9269201755523682,0.03598703816533089,0.8814836144447327,0.8558709025382996
cdl,3,tokenizer_cond,17.009008407592773,0.6434178352355957,16.270999908447266,16.010623931884766,0.2290882021188736,0.040029097348451614,0.18147233128547668,0.16938208043575287,0.9996882677078247,2.2156627892400138e-05,0.9996599555015564,0.9996477365493774,0.9032785892486572,0.045705974102020264,0.8366358280181885,0.8083035945892334
cdl,3,diffusion_no_token,17.01374053955078,0.6499737501144409,16.26175880432129,15.991168975830078,0.2291332185268402,0.03934478759765625,0.18397203087806702,0.17121122777462006,0.9996883869171143,2.2248108507483266e-05,0.9996615648269653,0.999649167060852,0.896111011505127,0.0453546978533268,0.8333290815353394,0.8107588887214661
cdl,3,diffusion_token,23.074806213378906,1.4750454425811768,21.19498062133789,20.579679489135742,0.6241689324378967,0.06195339187979698,0.5456998348236084,0.5186411142349243,0.9999234676361084,2.324090564798098e-05,0.9998934268951416,0.9998804330825806,0.6415563821792603,0.11732081323862076,0.4996536076068878,0.4614150822162628
cdl,6,baseline,18.236557006835938,0.787985622882843,17.326255798339844,17.00013542175293,0.2874523997306824,0.044509634375572205,0.23416297137737274,0.22014755010604858,0.999753475189209,2.1270059733069502e-05,0.9997270107269287,0.9997149705886841,0.9285390377044678,0.035940807312726974,0.8796067833900452,0.8618428111076355
cdl,6,tokenizer_cond,17.136425018310547,0.6296709179878235,16.416461944580078,16.2037410736084,0.23508034646511078,0.0401211641728878,0.1868041306734085,0.17437878251075745,0.9996891021728516,2.175731242459733e-05,0.9996621012687683,0.9996500015258789,0.8979597687721252,0.04979151114821434,0.8348714709281921,0.7957801222801208
cdl,6,diffusion_no_token,17.12976837158203,0.6165493726730347,16.441293716430664,16.211097717285156,0.23502503335475922,0.03949091583490372,0.1881081610918045,0.1760825365781784,0.9996893405914307,2.1335154087864794e-05,0.9996635913848877,0.9996521472930908,0.9015183448791504,0.04774985462427139,0.8370764851570129,0.8072999715805054
cdl,6,diffusion_token,23.773393630981445,1.5175127983093262,21.826862335205078,21.223529815673828,0.644947350025177,0.061515115201473236,0.5678161382675171,0.5410164594650269,0.999925434589386,2.272270285175182e-05,0.9998968839645386,0.9998834133148193,0.6596360206604004,0.11920704692602158,0.5099347829818726,0.47610706090927124
cdl,9,baseline,18.41864013671875,0.7526751160621643,17.560869216918945,17.269027709960938,0.293204665184021,0.04530249908566475,0.23863744735717773,0.22495195269584656,0.9997555017471313,2.0769568436662666e-05,0.9997299313545227,0.9997180700302124,0.9282189011573792,0.038344599306583405,0.8804696798324585,0.8529863357543945
cdl,9,tokenizer_cond,17.22492790222168,0.5981597900390625,16.560171127319336,16.349863052368164,0.24102140963077545,0.03977770730853081,0.19435514509677887,0.18138368427753448,0.9996892809867859,2.1085503249196336e-05,0.9996626377105713,0.9996503591537476,0.8990753889083862,0.0507836751639843,0.8360369205474854,0.7928277254104614
cdl,9,diffusion_no_token,17.221485137939453,0.6150299310684204,16.53805160522461,16.354890823364258,0.24099083244800568,0.04005919024348259,0.1936236023902893,0.18238280713558197,0.9996891617774963,2.098199365718756e-05,0.9996633529663086,0.9996515512466431,0.8968163728713989,0.0505097396671772,0.8319190144538879,0.7931117415428162
cdl,9,diffusion_token,24.36162757873535,1.5566296577453613,22.288524627685547,21.718599319458008,0.6631439328193665,0.06116582825779915,0.5826100707054138,0.5564405918121338,0.9999269247055054,2.2512891518999822e-05,0.9998989105224609,0.9998859167098999,0.6592028737068176,0.11493124067783356,0.5122093558311462,0.4777781069278717
cdl,12,baseline,18.483579635620117,0.7339933514595032,17.638103485107422,17.396982192993164,0.29562321305274963,0.0448487289249897,0.23984277248382568,0.22822684049606323,0.999756395816803,2.002242581511382e-05,0.9997321367263794,0.9997192025184631,0.9277754426002502,0.036028843373060226,0.8800906538963318,0.8486838340759277
cdl,12,tokenizer_cond,17.298274993896484,0.599652886390686,16.627422332763672,16.425790786743164,0.24649105966091156,0.04112483188509941,0.19822479784488678,0.1844530701637268,0.9996888637542725,2.0292536646593362e-05,0.9996640682220459,0.9996529221534729,0.9026851058006287,0.04734056442975998,0.836114764213562,0.8053470849990845
cdl,12,diffusion_no_token,17.296724319458008,0.5994549989700317,16.627878189086914,16.413089752197266,0.24620883166790009,0.04135359451174736,0.1963835209608078,0.18549151718616486,0.999688446521759,2.043660970230121e-05,0.9996628761291504,0.9996522068977356,0.8964728116989136,0.05083188787102699,0.827216386795044,0.8055503368377686
cdl,12,diffusion_token,24.804668426513672,1.598405122756958,22.700206756591797,22.108272552490234,0.6788208484649658,0.06156840920448303,0.6001005172729492,0.5718545317649841,0.9999282956123352,2.22596681851428e-05,0.9999002814292908,0.999885082244873,0.6618587970733643,0.11556036025285721,0.5313030481338501,0.49701979756355286
cdl,15,baseline,18.49017333984375,0.7059286236763,17.68696403503418,17.47779083251953,0.296200692653656,0.045037951320409775,0.2427356243133545,0.22825762629508972,0.9997559785842896,1.9720742784556933e-05,0.9997310638427734,0.9997203946113586,0.9256036877632141,0.036086395382881165,0.8787867426872253,0.8611485362052917
cdl,15,tokenizer_cond,17.346294403076172,0.603743314743042,16.65835189819336,16.488374710083008,0.25023263692855835,0.0423135831952095,0.20175202190876007,0.18787842988967896,0.999688446521759,2.0633326130337082e-05,0.9996626377105713,0.9996504187583923,0.903950035572052,0.047246113419532776,0.8357784152030945,0.8070726990699768
cdl,15,diffusion_no_token,17.34402084350586,0.6056846976280212,16.684642791748047,16.503950119018555,0.2503392696380615,0.042358338832855225,0.2002459615468979,0.1865963488817215,0.9996886253356934,2.0611772924894467e-05,0.9996621608734131,0.9996528029441833,0.906389057636261,0.04754997789859772,0.8419052362442017,0.8141891360282898
cdl,15,diffusion_token,25.063919067382812,1.6149224042892456,22.932893753051758,22.236534118652344,0.6890301704406738,0.06080859154462814,0.6072385311126709,0.5827610492706299,0.9999288320541382,2.2179465304361656e-05,0.9999011754989624,0.9998885989189148,0.6669071912765503,0.1161176860332489,0.5212664008140564,0.4888398349285126
cdl,18,baseline,18.49009132385254,0.6761136054992676,17.71344757080078,17.509798049926758,0.29638391733169556,0.04474018141627312,0.2428262084722519,0.22832252085208893,0.9997560381889343,1.9448181774350815e-05,0.9997323751449585,0.9997209310531616,0.9278180003166199,0.03353384882211685,0.8775509595870972,0.8649499416351318
cdl,18,tokenizer_cond,17.37527847290039,0.5988592505455017,16.699026107788086,16.500646591186523,0.2527160942554474,0.04300267621874809,0.2033052146434784,0.18944083154201508,0.9996882677078247,2.040625076915603e-05,0.9996629357337952,0.9996520280838013,0.9043705463409424,0.0445261225104332,0.8394721746444702,0.8190232515335083
cdl,18,diffusion_no_token,17.37413215637207,0.6028112173080444,16.678495407104492,16.520160675048828,0.2529708743095398,0.043020859360694885,0.20307676494121552,0.18948887288570404,0.9996885061264038,2.008996671065688e-05,0.9996647834777832,0.9996521472930908,0.9050227403640747,0.04713850095868111,0.8434235453605652,0.8198875784873962
cdl,18,diffusion_token,25.217849731445312,1.6494499444961548,23.048866271972656,22.446949005126953,0.6951788663864136,0.062077414244413376,0.6150045394897461,0.5872452259063721,0.9999294877052307,2.1562937035923824e-05,0.9999030828475952,0.9998898506164551,0.6681651473045349,0.11309732496738434,0.5254983305931091,0.4791411757469177
cdl,20,baseline,18.481454849243164,0.6803345084190369,17.707094192504883,17.481029510498047,0.29618507623672485,0.044821929186582565,0.2417844980955124,0.22728002071380615,0.9997557401657104,1.952117781911511e-05,0.9997312426567078,0.9997198581695557,0.9246063828468323,0.03903388977050781,0.875545084476471,0.8405060172080994
cdl,20,tokenizer_cond,17.389249801635742,0.6022884249687195,16.709550857543945,16.553810119628906,0.25402072072029114,0.04372312128543854,0.20276696979999542,0.18813031911849976,0.9996880292892456,2.0061313989572227e-05,0.9996627569198608,0.9996529817581177,0.9079120755195618,0.04564818739891052,0.8465262055397034,0.8272688984870911
cdl,20,diffusion_no_token,17.392885208129883,0.6014488935470581,16.73754119873047,16.510892868041992,0.2540655732154846,0.043478209525346756,0.20258979499340057,0.19001547992229462,0.9996885657310486,2.0411804143805057e-05,0.9996631741523743,0.9996510148048401,0.903999388217926,0.04392196238040924,0.8483178615570068,0.823528528213501
cdl,20,diffusion_token,25.287065505981445,1.6236116886138916,23.130701065063477,22.504776000976562,0.6981920003890991,0.06169503927230835,0.6157548427581787,0.5916685461997986,0.9999297261238098,2.191939711337909e-05,0.9999018907546997,0.999889612197876,0.6670127511024475,0.11342913657426834,0.5205774903297424,0.4983355402946472
urban,0,baseline,16.53093910217285,1.3270632028579712,14.847456932067871,14.017221450805664,0.2438064068555832,0.036241091787815094,0.19813260436058044,0.18674899637699127,0.9997433423995972,2.5393943360541016e-05,0.9997106194496155,0.9996960163116455,0.9171499609947205,0.04005924239754677,0.861555814743042,0.8506374359130859
urban,0,tokenizer_cond,16.088777542114258,0.9258061647415161,14.887767791748047,14.320180892944336,0.20464220643043518,0.0352373868227005,0.1631312072277069,0.15223130583763123,0.9996818900108337,2.4593797206762247e-05,0.9996511936187744,0.9996373653411865,0.8972365856170654,0.05067140981554985,0.8206863403320312,0.8065800666809082
urban,0,diffusion_no_token,16.09122085571289,0.9410237073898315,14.971439361572266,14.37624454498291,0.2047121226787567,0.03534649312496185,0.16156740486621857,0.15209856629371643,0.999681830406189,2.489846337994095e-05,0.9996508359909058,0.9996370077133179,0.8940152525901794,0.05274133384227753,0.8273183107376099,0.7857899069786072
urban,0,diffusion_token,20.426685333251953,1.9802097082138062,17.88475799560547,16.945144653320312,0.5699740052223206,0.06812787801027298,0.48155495524406433,0.4532786011695862,0.999916136264801,2.5471425033174455e-05,0.9998840093612671,0.999868631362915,0.6339274048805237,0.11466309428215027,0.4926683008670807,0.46626484394073486
urban,3,baseline,17.230318069458008,1.0649539232254028,15.951059341430664,15.327537536621094,0.2614639401435852,0.038756899535655975,0.21380877494812012,0.20145919919013977,0.9997472763061523,2.3448375941370614e-05,0.999717652797699,0.9997029900550842,0.9234524369239807,0.03504609316587448,0.8769516944885254,0.8553638458251953
urban,3,tokenizer_cond,16.438161849975586,0.8757712244987488,15.448663711547852,14.894418716430664,0.21637754142284393,0.03682519868016243,0.17146523296833038,0.16057941317558289,0.9996849298477173,2.3242138922796585e-05,0.9996563792228699,0.9996434450149536,0.8970493674278259,0.04944121092557907,0.8288261294364929,0.8038654923439026
urban,3,diffusion_no_token,16.426437377929688,0.8986354470252991,15.41411018371582,14.821676254272461,0.21660952270030975,0.03754693642258644,0.17170387506484985,0.1603013575077057,0.999684751033783,2.352393676119391e-05,0.9996551275253296,0.9996410608291626,0.8989765048027039,0.0485469214618206,0.8321979641914368,0.8048216700553894
urban,3,diffusion_token,21.443517684936523,1.9415985345840454,18.981409072875977,17.848175048828125,0.5958362221717834,0.06568261235952377,0.511403501033783,0.484222948551178,0.9999195337295532,2.4309028958668932e-05,0.9998886585235596,0.9998742341995239,0.6521825194358826,0.11542225629091263,0.504003643989563,0.47993412613868713
urban,6,baseline,17.662364959716797,1.0214554071426392,16.516357421875,16.013181686401367,0.27377793192863464,0.041701458394527435,0.22243450582027435,0.20869214832782745,0.9997504353523254,2.2805754269938916e-05,0.9997220039367676,0.9997086524963379,0.9253144860267639,0.03842496499419212,0.8701854944229126,0.8471786379814148
urban,6,tokenizer_cond,16.681489944458008,0.7922782897949219,15.831986427307129,15.387635231018066,0.2245485782623291,0.03843783214688301,0.17838463187217712,0.16655823588371277,0.9996865391731262,2.2491572963190265e-05,0.999658465385437,0.9996463060379028,0.8964462280273438,0.04720092937350273,0.8342029452323914,0.8098583221435547
urban,6,diffusion_no_token,16.678802490234375,0.8360661268234253,15.772802352905273,15.406595230102539,0.22485561668872833,0.03780464082956314,0.1799692064523697,0.16797225177288055,0.9996861815452576,2.2296231691143475e-05,0.9996568560600281,0.9996464848518372,0.9022256135940552,0.04450276121497154,0.8480516076087952,0.807739794254303
urban,6,diffusion_token,22.238054275512695,2.058051586151123,19.704883575439453,18.374122619628906,0.6199490427970886,0.06650228798389435,0.5334210991859436,0.5049141049385071,0.9999227523803711,2.3735528884571977e-05,0.9998934864997864,0.9998774528503418,0.6556035280227661,0.11366745084524155,0.5028113722801208,0.4838831126689911
urban,9,baseline,17.990142822265625,0.9093519449234009,16.959453582763672,16.536855697631836,0.2830239236354828,0.04279109835624695,0.2306968718767166,0.21756453812122345,0.9997530579566956,2.1474063032655977e-05,0.9997262954711914,0.9997134208679199,0.9225981831550598,0.04040870442986488,0.8735059499740601,0.8404077291488647
urban,9,tokenizer_cond,16.872329711914062,0.7923418879508972,16.073793411254883,15.638236045837402,0.231734961271286,0.03858477994799614,0.1859639436006546,0.17316901683807373,0.999687671661377,2.1594420104520395e-05,0.9996606707572937,0.9996498823165894,0.8919786214828491,0.055977627635002136,0.8097217082977295,0.7780787944793701
