channel,snr_db,mode,psnr_mean,psnr_std,psnr_p10,psnr_p05,ssim_mean,ssim_std,ssim_p10,ssim_p05,latent_cosine_mean,latent_cosine_std,latent_cosine_p10,latent_cosine_p05,latent_cka_mean,latent_cka_std,latent_cka_p10,latent_cka_p05
rayleigh,0,baseline,22.049646377563477,1.8712587356567383,20.006153106689453,18.98663330078125,0.5919578075408936,0.06708335131406784,0.5100124478340149,0.4809430241584778,0.999937891960144,2.44820948864799e-05,0.999906063079834,0.9998924732208252,0.9632015824317932,0.02557518519461155,0.9328112006187439,0.9159361720085144
rayleigh,3,baseline,23.09065818786621,1.724480390548706,21.156700134277344,20.35055160522461,0.6229482293128967,0.06013644114136696,0.5516893863677979,0.5203867554664612,0.9999420642852783,2.274736289109569e-05,0.999913215637207,0.999901294708252,0.9676478505134583,0.021922780200839043,0.9400246739387512,0.9217860698699951
rayleigh,6,baseline,23.893138885498047,1.8506804704666138,21.74907875061035,20.86944007873535,0.6531363129615784,0.058439359068870544,0.5826051831245422,0.5538778305053711,0.999946117401123,2.1877915060031228e-05,0.9999176263809204,0.9999047517776489,0.9722278118133545,0.018608326092362404,0.9510708451271057,0.9334951043128967
rayleigh,9,baseline,24.66706657409668,1.6696714162826538,22.587013244628906,21.850969314575195,0.6815440654754639,0.05403944477438927,0.6132020354270935,0.5861799716949463,0.9999496936798096,2.0636683984776028e-05,0.999923825263977,0.9999121427536011,0.9761819243431091,0.01571381837129593,0.9591155648231506,0.9489037990570068
rayleigh,12,baseline,25.25608253479004,1.6903581619262695,23.140092849731445,22.293230056762695,0.7050839066505432,0.05489762872457504,0.635128378868103,0.6141383647918701,0.9999524354934692,2.0167763068457134e-05,0.9999270439147949,0.9999150633811951,0.978279173374176,0.014974779449403286,0.9633244872093201,0.9557910561561584
rayleigh,15,baseline,25.65074348449707,1.7073476314544678,23.447397232055664,22.604434967041016,0.7231921553611755,0.054251108318567276,0.6540112495422363,0.6267107725143433,0.9999545812606812,1.991902718145866e-05,0.9999300241470337,0.9999176263809204,0.9794067740440369,0.01402696780860424,0.9637516736984253,0.9554967880249023
rayleigh,18,baseline,25.917497634887695,1.7188010215759277,23.6937255859375,22.934917449951172,0.7352092862129211,0.054001081734895706,0.6652449369430542,0.6390677094459534,0.9999558329582214,1.947494274645578e-05,0.9999319314956665,0.9999195337295532,0.9803248643875122,0.013327383436262608,0.9660094380378723,0.9588035941123962
rayleigh,20,baseline,26.035274505615234,1.737026333808899,23.76247787475586,22.957901000976562,0.7413984537124634,0.05443417653441429,0.670689046382904,0.6492606997489929,0.999956488609314,1.9448847524472512e-05,0.9999327659606934,0.9999194145202637,0.9810978174209595,0.012852483429014683,0.9667150974273682,0.9602798223495483
